file,error_type,field_or_value,count
mace_n_l1_r_45b,undefined_token,__order_index,2
staff_d_e_cc_61a,undefined_token,__order_index,2
mace_d_n_l1_q_62a,undefined_token,__order_index,2
world_changeskin_harp_ncj_02a_15days,undefined_token,__order_index,2
mace_n_l1_r_45c,undefined_token,__order_index,2
gun_n_e2_p_60a,undefined_token,__order_index,2
staff_n_u1_25a,undefined_token,__order_index,2
bow_d_u1_p_60a,undefined_token,__order_index,2
staff_n_u1_25b,undefined_token,__order_index,2
staff_sp_devanion_u_55a,undefined_token,__order_index,2
staff_n_u1_25c,undefined_token,__order_index,2
polearm_d_u1_p_50a,undefined_token,__order_index,2
book_n_u2_p_58a,undefined_token,__order_index,2
event_dagger_a_m_as_75a,undefined_token,__order_index,2
bow_n_u1_q_60a,undefined_token,__order_index,2
2hsword_d_u2_p_55a,undefined_token,__order_index,2
dagger_n_r2_c_50a,undefined_token,__order_index,2
staff_n_r2_53a,undefined_token,__order_index,2
polearm_n_u1_q_50a,undefined_token,__order_index,2
sword_d_n_u1_55c,undefined_token,__order_index,2
M_SpiritAtK_A001_1_1,undefined_token,is_familiar_skill,3
npc_orb_station_01,undefined_token,__order_index,2
event_sword_d_a_u2_55a,undefined_token,__order_index,2
gun_d_n_l1_q_44a,undefined_token,__order_index,2
sword_d_n_u1_55d,undefined_token,__order_index,2
rakshaghost_sword_01,undefined_token,__order_index,2
orb_d_n_r2_47a,undefined_token,__order_index,2
2hsword_n_u2_q_55a,undefined_token,__order_index,2
sword_d_n_u1_55e,undefined_token,__order_index,2
npc_keyblade_Panda01b_01,undefined_token,__order_index,2
event_polearm_ninja_changeskin_01a,undefined_token,__order_index,2
sword_d_n_u1_55f,undefined_token,__order_index,2
npc_dagger_n_u_01,undefined_token,__order_index,2
cannon_n_u1_nc_60a,undefined_token,__order_index,2
polearm_d_sp_d_u2_p_55a,undefined_token,__order_index,2
npc_dagger_n_u_02,undefined_token,__order_index,2
npc_2hsword_IDTransform_01,undefined_token,__order_index,2
2hsword_n_e1_50a,undefined_token,__order_index,2
2hsword_n_c2_p_30a,undefined_token,__order_index,2
Storm_B004_1_1,undefined_token,is_familiar_skill,3
book_d_n_c2_p_20a,undefined_token,__order_index,2
bow_d_d_r2_p_60a,undefined_token,__order_index,2
polearm_n_c2_17a,undefined_token,__order_index,2
polearm_n_c2_17b,undefined_token,__order_index,2
bow_d_u2_p_60a,undefined_token,__order_index,2
polearm_n_c2_17c,undefined_token,__order_index,2
npc_dagger_n_u_08,undefined_token,__order_index,2
polearm_a_e2_65a,undefined_token,__order_index,2
IU_shulackwand01,undefined_token,__order_index,2
dagger_d_sp_d_r2_p_55a,undefined_token,__order_index,2
polearm_a_e2_65b,undefined_token,__order_index,2
polearm_a_e2_65c,undefined_token,__order_index,2
cannon_n_m_lv2_typea_77a,undefined_token,__order_index,2
gun_t_d_n_u1_40a_7day,undefined_token,__order_index,2
world_changeskin_gun_nct_02a_5hours,undefined_token,__order_index,2
gun_n_r1_14a,undefined_token,__order_index,2
polearm_n_l2_40a,undefined_token,__order_index,2
2hsword_a_m2_65e_hi,undefined_token,__order_index,2
test_sword_18a,undefined_token,__order_index,2
keyblade_d_d_r2_p_55a,undefined_token,__order_index,2
gun_n_r1_14b,undefined_token,__order_index,2
bow_m_ldf5_nmd_65a,undefined_token,__order_index,2
gun_n_r1_14c,undefined_token,__order_index,2
bow_m_ldf5_nmd_65b,undefined_token,__order_index,2
staff_n_m2_starweapon3_68a,undefined_token,__order_index,2
event_bow_odron_changeskin_01a,undefined_token,__order_index,2
bow_d_a_e2_65a,undefined_token,__order_index,2
bow_d_n_c2_p_40a,undefined_token,__order_index,2
bow_d_a_e2_65b,undefined_token,__order_index,2
world_cash_harp_a_s4_58c,undefined_token,__order_index,2
bow_d_a_e2_65c,undefined_token,__order_index,2
test_book_n_m2_70a,undefined_token,__order_index,2
keyblade_legion_n_c_10a,undefined_token,__order_index,2
keyblade_d_l1_p_60a,undefined_token,__order_index,2
cannon_PvP_E_p_65a_down,undefined_token,__order_index,2
gun_n_u_grow_up_1st_50a,undefined_token,__order_index,2
polearm_d_n_l2_30a,undefined_token,__order_index,2
npc_sword_vritrawhite_01,undefined_token,__order_index,2
test_book_wi_45a,undefined_token,__order_index,2
cannon_n_r1_a_47a,undefined_token,__order_index,2
cannon_n_m3_p_80a,undefined_token,__order_index,2
cannon_n_l1_tq_26a,undefined_token,__order_index,2
cannon_a_r2_45a,undefined_token,__order_index,2
cannon_n_r1_a_47b,undefined_token,__order_index,2
event_staff_m2_idyun_65b_2,undefined_token,__order_index,2
cannon_n_r1_a_47c,undefined_token,__order_index,2
npc_sword_lizardsword05_01,undefined_token,__order_index,2
npc_dagger_lodge_l_as_01,undefined_token,__order_index,2
bow_n_l1_g_50a,undefined_token,__order_index,2
test_sword_n_m1_65a,undefined_token,__order_index,2
keyblade_a_em_65a_up,undefined_token,__order_index,2
staff_n_u1_starweapon_50b_special01,undefined_token,__order_index,2
npc_harp_goldabyss_01,undefined_token,__order_index,2
staff_n_u1_starweapon_50b_special02,undefined_token,__order_index,2
staff_n_u1_starweapon_50b_special03,undefined_token,__order_index,2
keyblade_n_m1_pc_65a,undefined_token,__order_index,2
gun_e_ldf5_nmd_65a,undefined_token,__order_index,2
mace_PvP_em_p_65a_down,undefined_token,__order_index,2
keyblade_n_m1_pc_65b,undefined_token,__order_index,2
mace_d_n_r2_c_50a,undefined_token,__order_index,2
cannon_d_n_l1_53a,undefined_token,__order_index,2
polearm_d_n_u_nc_sp_55a,undefined_token,__order_index,2
event_book_v_m3_q_65a,undefined_token,__order_index,2
event_bow_m2_idyun_65a,undefined_token,__order_index,2
sword_d_n_u0_50a,undefined_token,__order_index,2
test_2hsword_n_e1_65a,undefined_token,__order_index,2
2hsword_n_u0_q_55a,undefined_token,__order_index,2
IDShulackShip02_mace_U_63a,undefined_token,__order_index,2
test_2hsword_n_e1_65b,undefined_token,__order_index,2
mace_d_n_u1_tq_46a,undefined_token,__order_index,2
staff_d_n_r1_49a,undefined_token,__order_index,2
orb_d_n_c2_22a,undefined_token,__order_index,2
staff_d_n_r1_49b,undefined_token,__order_index,2
orb_n_l1_q_57a,undefined_token,__order_index,2
orb_n_c2_r_52a,undefined_token,__order_index,2
orb_d_n_c2_22b,undefined_token,__order_index,2
harp_n_r1_s_42a,undefined_token,__order_index,2
staff_d_n_r1_49c,undefined_token,__order_index,2
orb_n_c2_r_52b,undefined_token,__order_index,2
orb_d_n_c2_22c,undefined_token,__order_index,2
mace_n_e2_55a,undefined_token,__order_index,2
mace_d_l2_p_40a,undefined_token,__order_index,2
orb_n_c2_r_52c,undefined_token,__order_index,2
mace_n_e2_55b,undefined_token,__order_index,2
staff_a_e3_sp_55a,undefined_token,__order_index,2
book_n_u1_p_58a,undefined_token,__order_index,2
cannon_n_m2_idunderrune_65a,undefined_token,__order_index,2
gun_d_n_u1_50b,undefined_token,__order_index,2
npc_bow_hd02b_75a,undefined_token,__order_index,2
bow_n_u0_q_60a,undefined_token,__order_index,2
2hsword_d_u1_p_55a,undefined_token,__order_index,2
event_gun_d_a_e2_65c,undefined_token,__order_index,2
dagger_n_r1_s_33a,undefined_token,__order_index,2
event_cannon_a_e2_65c_01,undefined_token,__order_index,2
gun_d_n_u1_50d,undefined_token,__order_index,2
npc_cannon_dramata02_01a,undefined_token,__order_index,2
sword_d_a_m2_65a_hi,undefined_token,__order_index,2
2hsword_n_u1_q_55a,undefined_token,__order_index,2
sword_n_l1_h_50a,undefined_token,__order_index,2
book_d_n_u1_q_45a,undefined_token,__order_index,2
2hsword_n_u1_q_55b,undefined_token,__order_index,2
sword_n_l1_h_50b,undefined_token,__order_index,2
orb_e_ldf5_nmd_65a,undefined_token,__order_index,2
2hsword_n_u1_q_55c,undefined_token,__order_index,2
sword_n_l1_h_50c,undefined_token,__order_index,2
polearm_d_sp_d_u1_p_55a,undefined_token,__order_index,2
sword_n_l1_h_50d,undefined_token,__order_index,2
npc_orb_vritra_01,undefined_token,__order_index,2
book_n_m_lv2_typed_77b,undefined_token,__order_index,2
test_polearm_n_e1_58a,undefined_token,__order_index,2
npc_2hsword_IDRun01b_01,undefined_token,__order_index,2
staff_d_d_r2_p_30a,undefined_token,__order_index,2
keyblade_d_n_r2_p_50a,undefined_token,__order_index,2
staff_d_n_e1_55a,undefined_token,__order_index,2
2hsword_n_r1_45b,undefined_token,__order_index,2
npc_sword_craft_01,undefined_token,__order_index,2
staff_d_n_e1_55c,undefined_token,__order_index,2
test_sword_sale_all,undefined_token,__order_index,2
harp_a_l2_35a,undefined_token,__order_index,2
event_staff_d_a_e2_55a,undefined_token,__order_index,2
staff_d_n_e1_55d,undefined_token,__order_index,2
staff_d_n_e1_55e,undefined_token,__order_index,2
dagger_n_r2_s_33a,undefined_token,__order_index,2
mace_n_r1_44a,undefined_token,__order_index,2
staff_v_u2_q_50a,undefined_token,__order_index,2
book_v_m_mid_65a,undefined_token,__order_index,2
book_worldraid_n_e2_55a,undefined_token,__order_index,2
mace_n_r1_44b,undefined_token,__order_index,2
cannon_d_n_r0_q_20a,undefined_token,__order_index,2
gun_jumping_e1_55a,undefined_token,__order_index,2
gun_n_l1_q_42a,undefined_token,__order_index,2
mace_n_r1_44c,undefined_token,__order_index,2
book_v_l2_q_30a,undefined_token,__order_index,2
event_dagger_d_a_u2_50b,undefined_token,__order_index,2
keyblade_n_m3_p_74a,undefined_token,__order_index,2
npc_gun_iddreadgion_01a,undefined_token,__order_index,2
event_2hsword_d_a_u2_50b,undefined_token,__order_index,2
cannon_n_c2_p_55a,undefined_token,__order_index,2
event_gun_a_m_gu_70a,undefined_token,__order_index,2
bow_n_u1_q_61a,undefined_token,__order_index,2
world_cash_staff_s8ev_80a,undefined_token,__order_index,2
test_polearm_18a,undefined_token,__order_index,2
dagger_n_m3_p_77a,undefined_token,__order_index,2
gun_d_n_l1_q_45a,undefined_token,__order_index,2
sword_e_idlf1_master_50a,undefined_token,__order_index,2
lehpar_mace_cfm_r01,undefined_token,__order_index,2
2hsword_d_n_c1_53a,undefined_token,__order_index,2
book_d_n_l1_38a,undefined_token,__order_index,2
book_n_e1_58a,undefined_token,__order_index,2
book_n_r2_p_55a,undefined_token,__order_index,2
book_d_n_l1_38b,undefined_token,__order_index,2
bow_a_l2_45a,undefined_token,__order_index,2
sword_d_n_c2_q_15a,undefined_token,__order_index,2
keyblade_n_l1_a_33a,undefined_token,__order_index,2
book_n_m3_envnamed_80a,undefined_token,__order_index,2
keyblade_n_l1_a_33b,undefined_token,__order_index,2
keyblade_n_l1_a_33c,undefined_token,__order_index,2
npc_gun_guard01a_01,undefined_token,__order_index,2
Heal_A004_2_1,undefined_token,is_familiar_skill,3
keyblade_d_n_l1_47a,undefined_token,__order_index,2
npc_gun_downfield_01,undefined_token,__order_index,2
world_cash_changeskin_gun_d_n_e2_55a,undefined_token,__order_index,2
sword_d_n_c2_12a,undefined_token,__order_index,2
world_event_2hsword_n_e1_50a,undefined_token,__order_index,2
sword_d_n_c2_12b,undefined_token,__order_index,2
orb_n_u1_54b,undefined_token,__order_index,2
test_bow_n_m1_65a,undefined_token,__order_index,2
sword_d_n_c2_12c,undefined_token,__order_index,2
world_cannon_d_v_l2_q_55A,undefined_token,__order_index,2
npc_book_iddreadgion_01a,undefined_token,__order_index,2
dagger_test_e2_50a,undefined_token,__order_index,2
sword_d_a_e2_60a,undefined_token,__order_index,2
dagger_d_n_l1_tq_26a,undefined_token,__order_index,2
dagger_t_n_l1_50a,undefined_token,__order_index,2
mace_n_e1_50a,undefined_token,__order_index,2
gun_v_e1_60a,undefined_token,__order_index,2
sword_d_a_e2_60b,undefined_token,__order_index,2
world_dagger_a_m2_65a,undefined_token,__order_index,2
sword_d_a_e2_60c,undefined_token,__order_index,2
orb_jumping_e1_55a,undefined_token,__order_index,2
keyblade_PvE_M_p_65a,undefined_token,__order_index,2
polearm_n_l2_41a,undefined_token,__order_index,2
npc_cannon_vritra_01,undefined_token,__order_index,2
gun_test_01,undefined_token,__order_index,2
book_n_m_lv1_typeb_74a,undefined_token,__order_index,2
dagger_n_c1_c_36a,undefined_token,__order_index,2
gun_d_v_m_mid_65a,undefined_token,__order_index,2
gun_d_n_r2_32a,undefined_token,__order_index,2
gun_test_02,undefined_token,__order_index,2
gun_test_03,undefined_token,__order_index,2
polearm_n_e_74a,undefined_token,__order_index,2
2hsword_n_u1_p_50a,undefined_token,__order_index,2
book_n_l1_q_52a,undefined_token,__order_index,2
mace_m_sc_ch_70a,undefined_token,__order_index,2
keyblade_d_n_c2_p_35a,undefined_token,__order_index,2
cannon_PvE_E_p_65a_down,undefined_token,__order_index,2
book_d_n_u1_p_40a,undefined_token,__order_index,2
npc_cannon_idvritra02a_65a,undefined_token,__order_index,2
bow_d_n_r1_39a,undefined_token,__order_index,2
dagger_d_a_m_as_80a,undefined_token,__order_index,2
mace_d_l1_p_40a,undefined_token,__order_index,2
bow_d_n_r1_39b,undefined_token,__order_index,2
polearm_d_n_r1_29a,undefined_token,__order_index,2
world_cash_dagger_lovelyhero_changeskin_01a_15days,undefined_token,__order_index,2
bow_d_n_l0_c_36a,undefined_token,__order_index,2
bow_d_n_r1_39c,undefined_token,__order_index,2
polearm_d_n_r1_29b,undefined_token,__order_index,2
test_harp_n_m2_80a,undefined_token,__order_index,2
staff_n_l_ldf4_ad_65a,undefined_token,__order_index,2
polearm_d_n_r1_29c,undefined_token,__order_index,2
2hsword_d_d_e1_p_60a,undefined_token,__order_index,2
event_book_d_a_u2_55a,undefined_token,__order_index,2
book_a_m2_65a,undefined_token,__order_index,2
cannon_d_n_u1_nc_41a,undefined_token,__order_index,2
2hsword_n_u1_pet_35a,undefined_token,__order_index,2
cannon_d_n_u1_nc_41c,undefined_token,__order_index,2
2hsword_n_l1_r_50a,undefined_token,__order_index,2
book_a_m2_65d,undefined_token,__order_index,2
npc_bow_d_ldf5ft_guard_01,undefined_token,__order_index,2
2hsword_n_l1_r_50b,undefined_token,__order_index,2
book_d_n_u0_q_45a,undefined_token,__order_index,2
sword_d_d_r2_p_30a,undefined_token,__order_index,2
2hsword_n_l1_r_50c,undefined_token,__order_index,2
book_n_l1_50b,undefined_token,__order_index,2
test_orb_n_u1_58a,undefined_token,__order_index,2
dagger_a_e2_as_60a,undefined_token,__order_index,2
mace_n_e2_p_60a,undefined_token,__order_index,2
world_cash_dagger_a_e2_60b,undefined_token,__order_index,2
dagger_a_e2_as_60b,undefined_token,__order_index,2
event_orb_d_a_u2_50b,undefined_token,__order_index,2
world_cash_polearm_brilliant_fi_80a,undefined_token,__order_index,2
sword_n_e_worldraid_65a,undefined_token,__order_index,2
sword_n_u1_kn_50a,undefined_token,__order_index,2
sword_n_e_worldraid_65b,undefined_token,__order_index,2
mace_PvE_E_p_65a,undefined_token,__order_index,2
world_event_sword_n_u1_44a,undefined_token,__order_index,2
keyblade_d_n_r1_p_50a,undefined_token,__order_index,2
event_polearm_m2_idyun_65a_2,undefined_token,__order_index,2
sword_d_n_r2_38a,undefined_token,__order_index,2
2hsword_d_a_em_65e_li,undefined_token,__order_index,2
cannon_n_r1_24a,undefined_token,__order_index,2
gun_n_r2_p_45a,undefined_token,__order_index,2
orb_DR_U_p_65a,undefined_token,__order_index,2
cannon_n_r1_24b,undefined_token,__order_index,2
npc_2hsword_shark2hsword01_01,undefined_token,__order_index,2
orb_n_l1_q_58a,undefined_token,__order_index,2
dagger_n_r1_09a,undefined_token,__order_index,2
keyblade_n_c2_17a,undefined_token,__order_index,2
cannon_n_r1_24c,undefined_token,__order_index,2
polearm_d_n_r1_c_26a,undefined_token,__order_index,2
dagger_n_r1_09b,undefined_token,__order_index,2
keyblade_n_c2_17b,undefined_token,__order_index,2
gun_n_r1_61a,undefined_token,__order_index,2
dagger_n_r1_09c,undefined_token,__order_index,2
keyblade_n_c2_17c,undefined_token,__order_index,2
sword_n_m_lv3_typed_83b,undefined_token,__order_index,2
gun_d_n_l1_52a_binding,undefined_token,__order_index,2
world_cash_changeskin_2hsword_n_u1_55f,undefined_token,__order_index,2
keyblade_a_e2_65a,undefined_token,__order_index,2
cannon_d_n_l2_p_58a,undefined_token,__order_index,2
world_cash_staff_cloudmaster_changeskin_01_1day,undefined_token,__order_index,2
world_promo_keyblade_USA_changeskin_01a_15days,undefined_token,__order_index,2
keyblade_a_e2_65b,undefined_token,__order_index,2
test_orb_cast_01,undefined_token,__order_index,2
keyblade_a_e2_65c,undefined_token,__order_index,2
harp_d_a_r2_35a,undefined_token,__order_index,2
test_orb_cast_02,undefined_token,__order_index,2
book_d_n_r2_43a,undefined_token,__order_index,2
test_orb_cast_03,undefined_token,__order_index,2
mace_n_u1_starweapon_50a,undefined_token,__order_index,2
keyblade_n_l2_40a,undefined_token,__order_index,2
gun_d_n_l0_q_45a,undefined_token,__order_index,2
staff_n_u_minigame_65a,undefined_token,__order_index,2
dagger_d_sp_n_u2_p_55a,undefined_token,__order_index,2
mace_n_u1_starweapon_50b,undefined_token,__order_index,2
shop_gen_keyblade_worldraid_65a,undefined_token,__order_index,2
staff_n_u_minigame_65b,undefined_token,__order_index,2
polearm_e_idseal_fi_65a,undefined_token,__order_index,2
book_n_r1_p_55a,undefined_token,__order_index,2
cannon_N_U_p_61a,undefined_token,__order_index,2
world_cash_sword_electric_01_30day,undefined_token,__order_index,2
cannon_n_l2_a_41a,undefined_token,__order_index,2
bow_n_m_idvritrabase_65a,undefined_token,__order_index,2
gun_d_n_l2_p_40a,undefined_token,__order_index,2
event_staff_d_a_m_pr_75a,undefined_token,__order_index,2
world_keyblade_n_m2_starweapon4_71a_special01,undefined_token,__order_index,2
keyblade_d_n_u2_p_55a,undefined_token,__order_index,2
keyblade_d_n_u1_25a,undefined_token,__order_index,2
bow_PvE_E_p_65a,undefined_token,__order_index,2
Gu_BindingCannon_3_G1,undefined_token,status_fx_slot_lv,3
keyblade_d_n_u1_25b,undefined_token,__order_index,2
cannon_n_r1_p_25a,undefined_token,__order_index,2
world_cash_orb_pirate_changeskin_01a_7days,undefined_token,__order_index,2
book_d_n_r1_nc_31a,undefined_token,__order_index,2
book_t_d_n_u1_30a_14day,undefined_token,__order_index,2
mace_n_m_idunderrune_65a,undefined_token,__order_index,2
mace_n_m_idunderrune_65b,undefined_token,__order_index,2
gun_n_u_minigame_65a,undefined_token,__order_index,2
book_d_n_l1_s_46a,undefined_token,__order_index,2
mace_n_m_idunderrune_65c,undefined_token,__order_index,2
gun_idlc1_lv0_e_80a,undefined_token,__order_index,2
gun_n_u_minigame_65b,undefined_token,__order_index,2
npc_staff_idere_01a,undefined_token,__order_index,2
sword_n_u1_50a,undefined_token,__order_index,2
mace_n_m_idunderrune_65d,undefined_token,__order_index,2
harp_n_r2_s_44a,undefined_token,__order_index,2
event_cannon_d_a_em_65a_li,undefined_token,__order_index,2
sword_n_u1_50b,undefined_token,__order_index,2
2hsword_d_n_r1_nc_31a,undefined_token,__order_index,2
sword_d_a_r2_55a,undefined_token,__order_index,2
npc_orb_idtiamat_01,undefined_token,__order_index,2
mace_n_m_idunderrune_65e,undefined_token,__order_index,2
event_sword_a_e2_65c,undefined_token,__order_index,2
npc_orb_idtiamat_02,undefined_token,__order_index,2
mace_n_r1_45b,undefined_token,__order_index,2
2hsword_t_d_n_l1_40a,undefined_token,__order_index,2
npc_orb_idtiamat_03,undefined_token,__order_index,2
world_mace_d_v_l2_q_55A,undefined_token,__order_index,2
